Season,TeamID,ExtWL_Wins,ExtWL_Losses,ExtWL_Pushes,ExtWL_Games,ExtWL_WinPct,ExtWL_MOV,ExtWL_ATSPlusMinus,ExtATS_Wins,ExtATS_Losses,ExtATS_Pushes,ExtATS_Games,ExtATS_CoverPct,ExtATS_MOV,ExtATS_ATSPlusMinus,ExtOU_Overs,ExtOU_Unders,ExtOU_Pushes,ExtOU_Games,ExtOU_OverPct,ExtOU_UnderPct,ExtOU_TotalPlusMinus,ExtWL_WinsZ,ExtWL_LossesZ,ExtWL_PushesZ,ExtWL_GamesZ,ExtWL_WinPctZ,ExtWL_MOVZ,ExtWL_ATSPlusMinusZ,ExtATS_WinsZ,ExtATS_LossesZ,ExtATS_PushesZ,ExtATS_GamesZ,ExtATS_CoverPctZ,ExtATS_MOVZ,ExtATS_ATSPlusMinusZ,ExtOU_OversZ,ExtOU_UndersZ,ExtOU_PushesZ,ExtOU_GamesZ,ExtOU_OverPctZ,ExtOU_UnderPctZ,ExtOU_TotalPlusMinusZ,ExtCompositeSide,ExtCompositeTotal
2026,1197,15.0,16.0,0.0,31.0,0.484,-4.2,1.0,16.0,13.0,0.0,29.0,0.552,-4.2,1.0,11.0,18.0,0.0,29.0,0.379,0.621,-1.7,-0.33826215325237047,0.09776482755633908,0.0,-1.1535697206938806,-0.21388952120924945,-0.9269865872017184,0.5292596062728934,0.27003363700281535,-0.8626225169765352,-0.6182533646242511,-1.0589563536035713,0.6297796047965968,-0.9269865872017184,0.5292596062728934,-1.4060139753133976,0.8258899345236995,-0.39786339563090345,-1.0581538148599035,-1.2462699946377385,1.245347045204458,-0.7766081834751939,-0.15263844660968467,-1.0582668277577287
2026,1198,15.0,17.0,0.0,32.0,0.469,2.8,1.2,16.0,13.0,0.0,29.0,0.552,2.8,1.2,15.0,13.0,1.0,29.0,0.536,0.46399999999999997,1.8,-0.33826215325237047,0.28656991781064467,0.0,-0.348497162274635,-0.30227695638327323,0.1543002692173788,0.6345920797132456,0.27003363700281535,-0.8626225169765352,-0.6182533646242511,-1.0589563536035713,0.6297796047965968,0.1543002692173788,0.6345920797132456,-0.05372121908312074,-0.8695534068775953,2.022472261123759,-1.0581538148599035,0.4646566989254743,-0.46546017600284506,0.388942749783218,0.16187850269320664,0.4344916408301774
2026,1199,18.0,15.0,0.0,33.0,0.546,2.4,-0.1,19.0,13.0,1.0,33.0,0.594,2.4,-0.1,17.0,16.0,0.0,33.0,0.515,0.485,-2.0,0.18195843356131725,-0.09104026269796649,0.0,0.45657539614461057,0.1514452108433823,0.09251244885057325,-0.05006899764904416,1.3733427135628258,-0.8626225169765352,1.1447347454370898,1.1915185754520554,1.1359940207745645,0.09251244885057325,-0.05006899764904416,0.6224251590320177,0.14771259796318156,-0.39786339563090345,1.1840879408664517,0.23580663163357943,-0.23662608908976615,-0.8765125491830579,0.2411448620367316,-0.2089981220746475
2026,1200,17.0,15.0,0.0,32.0,0.531,4.4,1.6,16.0,12.0,1.0,29.0,0.5710000000000001,4.4,1.6,7.0,22.0,0.0,29.0,0.24100000000000002,0.759,-6.8,0.00855157129008802,-0.09104026269796649,0.0,-0.348497162274635,0.0630577756693585,0.4014515506846011,0.8452570265939502,0.27003363700281535,-1.2433446677581983,1.1447347454370898,-1.0589563536035713,0.858781364405678,0.4014515506846011,0.8452570265939502,-2.7583067315436742,2.1822446076447353,-0.39786339563090345,-1.0581538148599035,-2.7501418654130463,2.7491139020618323,-2.47498240050888,0.44037429666929756,-2.639923884948698
2026,1201,13.0,19.0,0.0,32.0,0.406,0.0,2.5,21.0,10.0,0.0,31.0,0.677,0.0,2.5,13.0,18.0,0.0,31.0,0.419,0.581,-4.3,-0.6850758777948289,0.6641800983192558,0.0,-0.348497162274635,-0.6735041841141726,-0.2782144733502601,1.3192531570755355,2.108882097936166,-2.0047889693215244,-0.6182533646242511,0.06628111092424198,2.136370128540551,-0.2782144733502601,1.3192531570755355,-0.7298675971982591,0.8258899345236995,-0.39786339563090345,0.06296706300327416,-0.8103651045579394,0.8094725939414504,-1.6424460196100141,0.26511534425115135,-1.143063593986296
2026,1202,22.0,12.0,0.0,34.0,0.647,6.0,-0.6,14.0,17.0,0.0,31.0,0.452,6.0,-0.6,14.0,16.0,1.0,31.0,0.467,0.5329999999999999,-1.5,0.8755858826462342,-0.6574555334608831,0.0,1.2616479545638561,0.7465872743484753,0.6486028321518232,-0.31340018124992486,-0.4655057473705249,0.6602660861501171,-0.6182533646242511,0.06628111092424198,-0.575492814198567,0.6486028321518232,-0.31340018124992486,-0.39179440814068994,0.14771259796318156,2.022472261123759,0.06296706300327416,-0.2872792364621797,0.28642325242584155,-0.7100052730032848,0.3068824372877433,-0.456241253473171
2026,1203,18.0,15.0,0.0,33.0,0.546,8.3,0.3,14.0,17.0,0.0,31.0,0.452,8.3,0.3,14.0,17.0,0.0,31.0,0.452,0.5479999999999999,-0.1,0.18195843356131725,-0.09104026269796649,0.0,0.45657539614461057,0.1514452108433823,1.0038827992609554,0.1605959492316604,-0.4655057473705249,0.6602660861501171,-0.6182533646242511,0.06628111092424198,-0.575492814198567,1.0038827992609554,0.1605959492316604,-0.39179440814068994,0.4868012662434405,-0.39786339563090345,0.06296706300327416,-0.4507435702421046,0.44987617164946936,-0.24378489969991993,0.2999659312900175,-0.36782999223633545
2026,1204,21.0,16.0,0.0,37.0,0.568,1.2,-0.1,17.0,18.0,0.0,35.0,0.486,1.2,-0.1,18.0,17.0,0.0,35.0,0.514,0.486,2.6,0.7021790203750049,0.09776482755633908,0.0,3.676865629821593,0.28108011576528324,-0.09285101224984342,-0.05006899764904416,0.6378033291894856,1.0409882369317802,-0.6182533646242511,2.3167560399798686,-0.16570019174021175,-0.09285101224984342,-0.05006899764904416,0.9604983480895868,0.4868012662434405,-0.39786339563090345,2.3052088187296293,0.22490900938158442,-0.22572922780819096,0.655354391670855,0.03565390855205551,0.39721019506128363
2026,1205,4.0,29.0,0.0,33.0,0.121,-17.3,-3.0,15.0,14.0,1.0,30.0,0.517,-17.3,-3.0,16.0,14.0,0.0,30.0,0.5329999999999999,0.467,-1.0,-2.2457376382358922,2.5522310008623115,0.0,0.45657539614461057,-2.3528654524206236,-2.9505377042146006,-1.5773898625341523,-0.09773605518385477,-0.48190036619487214,1.1447347454370898,-0.49633762133966475,0.20793425814828922,-2.9505377042146006,-1.5773898625341523,0.28435196997444845,-0.5304647385973363,-0.39786339563090345,-0.4975933759283146,0.4319638321694881,-0.4327695921581189,-0.5434979968235116,-1.9929520533961858,0.041899964570582815
2026,1206,23.0,9.0,0.0,32.0,0.7190000000000001,5.8,-1.0,16.0,15.0,0.0,31.0,0.516,5.8,-1.0,14.0,17.0,0.0,31.0,0.452,0.5479999999999999,-2.0,1.0489927449174634,-1.2238708042237998,0.0,-0.348497162274635,1.1708469631837897,0.6177089219684205,-0.5240651281306294,0.27003363700281535,-0.10117821541320905,-0.6182533646242511,0.06628111092424198,0.19588153395833757,0.6177089219684205,-0.5240651281306294,-0.39179440814068994,0.4868012662434405,-0.39786339563090345,0.06296706300327416,-0.4507435702421046,0.44987617164946936,-0.8765125491830579,0.5196783181724772,-0.6209210520295907
2026,1207,16.0,18.0,0.0,34.0,0.47100000000000003,0.7,-0.3,13.0,20.0,0.0,33.0,0.39399999999999996,0.7,-0.3,17.0,16.0,0.0,33.0,0.515,0.485,0.4,-0.1648552909811412,0.4753750080649502,0.0,1.2616479545638561,-0.2904919650267364,-0.17008578770835037,-0.15540147108939642,-0.8332754395571951,1.8024325384951063,-0.6182533646242511,1.1915185754520554,-1.2745508172157622,-0.17008578770835037,-0.15540147108939642,0.6224251590320177,0.14771259796318156,-0.39786339563090345,1.1840879408664517,0.23580663163357943,-0.23662608908976615,-0.07727762352014678,-0.3749608408721064,0.11069584819051696
2026,1208,22.0,10.0,0.0,32.0,0.688,10.7,1.2,15.0,16.0,1.0,32.0,0.484,10.7,1.2,17.0,15.0,0.0,32.0,0.531,0.469,4.7,0.8755858826462342,-1.0350657139694943,0.0,-0.348497162274635,0.988179597157473,1.3746097214617885,0.6345920797132456,-0.09773605518385477,0.279543935368454,1.1447347454370898,0.6288998431881486,-0.18980564012011503,1.3746097214617885,0.6345920797132456,0.6224251590320177,-0.1913760703170774,-0.39786339563090345,0.623527501934863,0.41016858766549935,-0.4109758695949691,1.354684951625902,0.8566933453682838,0.7880962255390809
2026,1209,10.0,22.0,0.0,32.0,0.313,-4.3,-1.5,13.0,17.0,0.0,30.0,0.433,-4.3,-1.5,14.0,16.0,0.0,30.0,0.467,0.5329999999999999,-2.4,-1.2052964646085167,1.2305953690821725,0.0,-0.348497162274635,-1.22150628219312,-0.9424335422934198,-0.7873963117315101,-0.8332754395571951,0.6602660861501171,-0.6182533646242511,-0.49633762133966475,-0.8044945738076482,-0.9424335422934198,-0.7873963117315101,-0.39179440814068994,0.14771259796318156,-0.39786339563090345,-0.4975933759283146,-0.2872792364621797,0.28642325242584155,-1.0097183701268764,-0.9884107098730672,-0.5761264923226077
2026,1210,11.0,20.0,0.0,31.0,0.355,-3.6,-2.2,13.0,18.0,0.0,31.0,0.419,-3.6,-2.2,18.0,13.0,0.0,31.0,0.581,0.419,1.5,-1.0318896023372874,0.8529851885735613,0.0,-1.1535697206938806,-0.9740214637058535,-0.8343048566515101,-1.1560599687727433,-0.8332754395571951,1.0409882369317802,-0.6182533646242511,0.06628111092424198,-0.9732327124669712,-0.8343048566515101,-1.1560599687727433,0.9604983480895868,-0.8695534068775953,-0.39786339563090345,0.06296706300327416,0.9550497002652478,-0.9558189336737278,0.2890383840753541,-0.9683958699170961,0.6887605588005623
2026,1211,30.0,3.0,0.0,33.0,0.909,19.1,1.1,18.0,15.0,0.0,33.0,0.546,19.1,1.1,10.0,23.0,0.0,33.0,0.303,0.6970000000000001,-4.7,2.262840780816068,-2.356701345749633,0.0,0.45657539614461057,2.2904211420547567,2.6721539491647053,0.5819258429930695,1.0055730213761556,-0.10117821541320905,-0.6182533646242511,1.1915185754520554,0.5574632596568869,2.6721539491647053,0.5819258429930695,-1.7440871643709666,2.5213332759249942,-0.39786339563090345,1.1840879408664517,-2.0744892857893573,2.073508502604172,-1.7756518405538328,1.8032982420157233,-1.9548071902173698
2026,1212,14.0,19.0,0.0,33.0,0.424,0.2,-1.0,15.0,16.0,0.0,31.0,0.484,0.2,-1.0,10.0,21.0,0.0,31.0,0.32299999999999995,0.677,-4.0,-0.5116690155235997,0.6641800983192558,0.0,0.45657539614461057,-0.5674392619053443,-0.24732056316685733,-0.5240651281306294,-0.09773605518385477,0.279543935368454,-0.6182533646242511,0.06628111092424198,-0.18980564012011503,-0.24732056316685733,-0.5240651281306294,-1.7440871643709666,1.8431559393644763,-0.39786339563090345,0.06296706300327416,-1.8565368407494582,1.8555712769726682,-1.5425416539021504,-0.4060837822610709,-1.7307939314440168
2026,1213,20.0,12.0,0.0,32.0,0.625,7.0,0.8,17.0,15.0,0.0,32.0,0.531,7.0,0.8,13.0,18.0,1.0,32.0,0.419,0.581,-3.4,0.5287721581037758,-0.6574555334608831,0.0,-0.348497162274635,0.6169523694265737,0.8030723830688371,0.42392713283254113,0.6378033291894856,-0.10117821541320905,-0.6182533646242511,0.6288998431881486,0.3766723968076122,0.8030723830688371,0.42392713283254113,-0.7298675971982591,0.8258899345236995,2.022472261123759,0.623527501934863,-0.8103651045579394,0.8094725939414504,-1.3427329224864224,0.598141330307602,-1.0231783551368592
2026,1214,13.0,19.0,0.0,32.0,0.406,-0.8,-0.5,16.0,13.0,0.0,29.0,0.552,-0.8,-0.5,14.0,15.0,0.0,29.0,0.483,0.517,1.1,-0.6850758777948289,0.6641800983192558,0.0,-0.348497162274635,-0.6735041841141726,-0.4017901140838713,-0.26073394452974874,0.27003363700281535,-0.8626225169765352,-0.6182533646242511,-1.0589563536035713,0.6297796047965968,-0.4017901140838713,-0.26073394452974874,-0.39179440814068994,-0.1913760703170774,-0.39786339563090345,-1.0581538148599035,-0.11291728043026039,0.11207347192063978,0.15583256313153562,-0.31394334685158193,-0.005290771729098892
2026,1217,17.0,12.0,0.0,29.0,0.586,3.4,2.6,12.0,13.0,1.0,26.0,0.48,3.4,2.6,9.0,17.0,0.0,26.0,0.34600000000000003,0.654,-4.3,0.00855157129008802,-0.6574555334608831,0.0,-2.7637148375323717,0.3871450379741118,0.24698199976758714,1.3719193937957117,-1.2010451317438653,-0.8626225169765352,1.1447347454370898,-2.7468125503952914,-0.2380165368799216,0.24698199976758714,1.3719193937957117,-2.082160353428536,0.4868012662434405,-0.39786339563090345,-2.7398351316546696,-1.6058915289535727,1.6049434674964391,-1.6424460196100141,0.44827676144836937,-1.6203711159975793
2026,1218,24.0,8.0,0.0,32.0,0.75,9.9,-0.2,13.0,17.0,0.0,30.0,0.433,9.9,-0.2,12.0,18.0,0.0,30.0,0.4,0.6,-0.7,1.2223996071886927,-1.4126758944781055,0.0,-0.348497162274635,1.3535143292101048,1.2510340807281775,-0.1027352343692203,-0.8332754395571951,0.6602660861501171,-0.6182533646242511,-0.49633762133966475,-0.8044945738076482,1.2510340807281775,-0.1027352343692203,-1.0679407862558283,0.8258899345236995,-0.39786339563090345,-0.4975933759283146,-1.0174199273458437,1.016512958291379,-0.44359363111564765,0.7078190064969986,-0.7877533634955957
2026,1219,30.0,4.0,0.0,34.0,0.882,19.7,0.7,15.0,15.0,1.0,31.0,0.5,19.7,0.7,20.0,11.0,0.0,31.0,0.645,0.355,1.0,2.262840780816068,-2.167896255495328,0.0,1.2616479545638561,2.1313237587415137,2.7648356797149134,0.37126089611236496,-0.09773605518385477,-0.10117821541320905,1.1447347454370898,0.06628111092424198,0.003037946919111266,2.7648356797149134,0.37126089611236496,1.6366447262047252,-1.5477307434381133,-0.39786339563090345,0.06296706300327416,1.6524975243929274,-1.653218055694539,0.12253110789558097,1.6501218907343431,1.0406190374892306
2026,1220,24.0,10.0,0.0,34.0,0.706,9.6,4.3,21.0,11.0,0.0,32.0,0.6559999999999999,9.6,4.3,17.0,15.0,0.0,32.0,0.531,0.469,0.2,1.2223996071886927,-1.0350657139694943,0.0,1.2616479545638561,1.0942445193663015,1.2046932154530732,2.2672454180387063,2.108882097936166,-1.6240668185398615,-0.6182533646242511,0.6288998431881486,1.883262920551565,1.2046932154530732,2.2672454180387063,0.6224251590320177,-0.1913760703170774,-0.39786339563090345,0.623527501934863,0.41016858766549935,-0.4109758695949691,-0.14388053399205605,1.4803320681046035,0.18867003129189766
2026,1221,11.0,22.0,0.0,33.0,0.33299999999999996,-5.1,-0.2,15.0,15.0,0.0,30.0,0.5,-5.1,-0.2,15.0,15.0,0.0,30.0,0.5,0.5,0.3,-1.0318896023372874,1.2305953690821725,0.0,0.45657539614461057,-1.1036563686277552,-1.066009183027031,-0.1027352343692203,-0.09773605518385477,-0.10117821541320905,-0.6182533646242511,-0.49633762133966475,0.003037946919111266,-1.066009183027031,-0.1027352343692203,-0.05372121908312074,-0.1913760703170774,-0.39786339563090345,-0.4975933759283146,0.07234229785365451,-0.07317316986613838,-0.11057907875610141,-0.726173838763801,-0.0007016219883752839
2026,1222,28.0,6.0,0.0,34.0,0.8240000000000001,14.3,0.3,16.0,18.0,0.0,34.0,0.47100000000000003,14.3,0.3,14.0,20.0,0.0,34.0,0.41200000000000003,0.588,0.0,1.9160270562736097,-1.7902860749867167,0.0,1.2616479545638561,1.7895590094019556,1.9307001047630388,0.1605959492316604,0.27003363700281535,1.0409882369317802,-0.6182533646242511,1.754137307715962,-0.34649105458948576,1.9307001047630388,0.1605959492316604,-0.39179440814068994,1.5040672710842173,-0.39786339563090345,1.7446483797980405,-0.8866484603219037,0.8857506229124767,-0.2104834444639653,1.1857012163775054,-0.6160477783673143
2026,1223,12.0,20.0,0.0,32.0,0.375,-5.1,-0.9,14.0,15.0,1.0,30.0,0.483,-5.1,-0.9,14.0,16.0,0.0,30.0,0.467,0.5329999999999999,-0.1,-0.8584827400660582,0.8529851885735613,0.0,-0.348497162274635,-0.8561715501404885,-1.066009183027031,-0.4713988914104533,-0.4655057473705249,-0.10117821541320905,1.1447347454370898,-0.49633762133966475,-0.20185836431006668,-1.066009183027031,-0.4713988914104533,-0.39179440814068994,0.14771259796318156,-0.39786339563090345,-0.4975933759283146,-0.2872792364621797,0.28642325242584155,-0.24378489969991993,-0.7440213303858809,-0.2697531041518251
2026,1224,23.0,10.0,0.0,33.0,0.6970000000000001,9.7,4.9,20.0,8.0,1.0,29.0,0.7140000000000001,9.7,4.9,12.0,17.0,0.0,29.0,0.414,0.586,-1.9,1.0489927449174634,-1.0350657139694943,0.0,0.45657539614461057,1.041212058261888,1.2201401705447745,2.583242838359763,1.741112405749496,-2.7662332708848507,1.1447347454370898,-1.0589563536035713,2.5823209235687616,1.2201401705447745,2.583242838359763,-1.0679407862558283,0.4868012662434405,-0.39786339563090345,-1.0581538148599035,-0.8648532158179144,0.8639569003493264,-0.8432110939471033,1.6344629777623598,-0.8560619197493018
2026,1225,21.0,14.0,0.0,35.0,0.6,6.1,0.9,16.0,16.0,0.0,32.0,0.5,6.1,0.9,14.0,18.0,0.0,32.0,0.43799999999999994,0.563,-1.5,0.7021790203750049,-0.27984535295227203,0.0,2.066720512983102,0.46963997746986735,0.6640497872435246,0.47659336955271725,0.27003363700281535,0.279543935368454,-0.6182533646242511,0.6288998431881486,0.003037946919111266,0.6640497872435246,0.47659336955271725,-0.39179440814068994,0.8258899345236995,-0.39786339563090345,0.623527501934863,-0.6033102817700351,0.6133290908730972,-0.7100052730032848,0.45936329423592115,-0.6474910996287943
2026,1226,13.0,20.0,0.0,33.0,0.39399999999999996,-1.6,-2.5,14.0,16.0,0.0,30.0,0.467,-1.6,-2.5,17.0,13.0,0.0,30.0,0.5670000000000001,0.433,5.4,-0.6850758777948289,0.8529851885735613,0.0,0.45657539614461057,-0.744214132253392,-0.5253657548174824,-1.3140586789332716,-0.4655057473705249,0.279543935368454,-0.6182533646242511,-0.49633762133966475,-0.3947019513492923,-0.5253657548174824,-1.3140586789332716,0.6224251590320177,-0.8695534068775953,-0.39786339563090345,-0.4975933759283146,0.8024829887373192,-0.8032628757316752,1.5877951382775846,-0.7401017012229801,1.1167248316025788
2026,1227,19.0,15.0,0.0,34.0,0.5589999999999999,5.5,3.4,17.0,14.0,1.0,32.0,0.5479999999999999,5.5,3.4,15.0,17.0,0.0,32.0,0.469,0.531,-1.1,0.3553652958325465,-0.09104026269796649,0.0,1.2616479545638561,0.22804765466086896,0.5713680566933164,1.7932492875571207,0.6378033291894856,-0.48190036619487214,1.1447347454370898,0.6288998431881486,0.5815687080367888,0.5713680566933164,1.7932492875571207,-0.05372121908312074,0.4868012662434405,-0.39786339563090345,0.623527501934863,-0.2654839919581903,0.2646295298626924,-0.5767994520594663,0.6971122598562415,-0.389882006684376
2026,1228,24.0,8.0,0.0,32.0,0.75,14.6,2.6,18.0,14.0,0.0,32.0,0.563,14.6,2.6,14.0,18.0,0.0,32.0,0.43799999999999994,0.563,-0.6,1.2223996071886927,-1.4126758944781055,0.0,-0.348497162274635,1.3535143292101048,1.9770409700381426,1.3719193937957117,1.0055730213761556,-0.48190036619487214,-0.6182533646242511,0.6288998431881486,0.7623595708860635,1.9770409700381426,1.3719193937957117,-0.39179440814068994,0.8258899345236995,-0.39786339563090345,0.623527501934863,-0.6033102817700351,0.6133290908730972,-0.410292175879693,1.4555801206270311,-0.5276058607793576
2026,1229,20.0,12.0,0.0,32.0,0.625,6.7,1.4,17.0,14.0,0.0,31.0,0.5479999999999999,6.7,1.4,13.0,18.0,0.0,31.0,0.419,0.581,-2.5,0.5287721581037758,-0.6574555334608831,0.0,-0.348497162274635,0.6169523694265737,0.7567315177937332,0.7399245531535978,0.6378033291894856,-0.48190036619487214,-0.6182533646242511,0.06628111092424198,0.5815687080367888,0.7567315177937332,0.7399245531535978,-0.7298675971982591,0.8258899345236995,-0.39786339563090345,0.06296706300327416,-0.8103651045579394,0.8094725939414504,-1.043019825362831,0.6781730014736587,-0.9032931162874227
2026,1230,12.0,19.0,0.0,31.0,0.387,0.5,-2.0,10.0,18.0,0.0,28.0,0.35700000000000004,0.5,-2.0,14.0,14.0,0.0,28.0,0.5,0.5,1.4,-0.8584827400660582,0.6641800983192558,0.0,-1.1535697206938806,-0.7854616020012695,-0.20097969789175313,-1.0507274953323908,-1.9365845161172055,1.0409882369317802,-0.6182533646242511,-1.621575085867478,-1.7205016122439718,-0.20097969789175313,-1.0507274953323908,-0.39179440814068994,-0.5304647385973363,-0.39786339563090345,-1.618714253791492,0.07234229785365451,-0.07317316986613838,0.25573692883939947,-0.8034262109710442,0.14582478104982508
2026,1231,18.0,14.0,0.0,32.0,0.563,6.0,-1.8,14.0,18.0,0.0,32.0,0.43799999999999994,6.0,-1.8,14.0,18.0,0.0,32.0,0.43799999999999994,0.563,-0.7,0.18195843356131725,-0.27984535295227203,0.0,-0.348497162274635,0.251617637373942,0.6486028321518232,-0.9453950218920386,-0.4655057473705249,1.0409882369317802,-0.6182533646242511,0.6288998431881486,-0.7442309528578906,0.6486028321518232,-0.9453950218920386,-0.39179440814068994,0.8258899345236995,-0.39786339563090345,0.623527501934863,-0.6033102817700351,0.6133290908730972,-0.44359363111564765,-0.018066624580664672,-0.5409264428737395
2026,1232,11.0,21.0,0.0,32.0,0.344,-0.9,0.5,17.0,12.0,1.0,30.0,0.586,-0.9,0.5,13.0,17.0,0.0,30.0,0.433,0.5670000000000001,-3.9,-1.0318896023372874,1.041790278827867,0.0,-0.348497162274635,-1.0388389161668043,-0.4172370691755726,0.2659284226720127,0.6378033291894856,-1.2433446677581983,1.1447347454370898,-0.49633762133966475,1.0395722272549512,-0.4172370691755726,0.2659284226720127,-0.7298675971982591,0.4868012662434405,-0.39786339563090345,-0.4975933759283146,-0.6577983930300095,0.656916535999399,-1.5092401986661956,-0.2796432227884081,-0.9982428367298924
2026,1233,18.0,14.0,0.0,32.0,0.563,0.7,0.0,19.0,13.0,0.0,32.0,0.594,0.7,0.0,12.0,20.0,0.0,32.0,0.375,0.625,-1.6,0.18195843356131725,-0.27984535295227203,0.0,-0.348497162274635,0.251617637373942,-0.17008578770835037,0.00259723907113198,1.3733427135628258,-0.8626225169765352,-0.6182533646242511,0.6288998431881486,1.1359940207745645,-0.17008578770835037,0.00259723907113198,-1.0679407862558283,1.5040672710842173,-0.39786339563090345,0.623527501934863,-1.2898604836457186,1.2889344903307587,-0.7433067282392394,0.20795898769878565,-1.071100082485883
2026,1234,21.0,12.0,0.0,33.0,0.636,9.2,0.7,18.0,15.0,0.0,33.0,0.546,9.2,0.7,19.0,14.0,0.0,33.0,0.5760000000000001,0.424,0.5,0.7021790203750049,-0.6574555334608831,0.0,0.45657539614461057,0.6817698218875246,1.1429053950862675,0.37126089611236496,1.0055730213761556,-0.10117821541320905,-0.6182533646242511,1.1915185754520554,0.5574632596568869,1.1429053950862675,0.37126089611236496,1.298571537147156,-0.5304647385973363,-0.39786339563090345,1.1840879408664517,0.900561589005274,-0.9013346272658519,-0.043976168284192166,0.7393627243575199,0.5228624418285742
2026,1235,27.0,7.0,0.0,34.0,0.794,16.6,2.3,20.0,13.0,1.0,34.0,0.606,16.6,2.3,15.0,19.0,0.0,34.0,0.441,0.5589999999999999,-2.4,1.7426201940023804,-1.601480984732411,0.0,1.2616479545638561,1.612784139053908,2.285980071872171,1.213920683635183,1.741112405749496,-0.8626225169765352,1.1447347454370898,1.754137307715962,1.2806267110539842,2.285980071872171,1.213920683635183,-0.05372121908312074,1.1649786028039584,-0.39786339563090345,1.7446483797980405,-0.5706174150140495,0.5697416457467964,-1.0097183701268764,1.6851466136156534,-0.7461264316690923
2026,1236,17.0,15.0,0.0,32.0,0.531,1.0,-3.0,12.0,17.0,0.0,29.0,0.414,1.0,-3.0,16.0,13.0,0.0,29.0,0.552,0.44799999999999995,-0.7,0.00855157129008802,-0.09104026269796649,0.0,-0.348497162274635,0.0630577756693585,-0.1237449224332462,-1.5773898625341523,-1.2010451317438653,0.6602660861501171,-0.6182533646242511,-1.0589563536035713,-1.0334963334167295,-0.1237449224332462,-1.5773898625341523,0.28435196997444845,-0.8695534068775953,-0.39786339563090345,-1.0581538148599035,0.6390186549573942,-0.6398099565080481,-0.44359363111564765,-0.4855556777650383,0.20609243576077552
2026,1237,7.0,25.0,0.0,32.0,0.21899999999999997,-4.8,-2.0,13.0,17.0,0.0,30.0,0.433,-4.8,-2.0,13.0,17.0,0.0,30.0,0.433,0.5670000000000001,-0.7,-1.7255170514222042,1.7970106398450891,0.0,-0.348497162274635,-1.7754008759503355,-1.0196683177519268,-1.0507274953323908,-0.8332754395571951,0.6602660861501171,-0.6182533646242511,-0.49633762133966475,-0.8044945738076482,-1.0196683177519268,-1.0507274953323908,-0.7298675971982591,0.4868012662434405,-0.39786339563090345,-0.4975933759283146,-0.6577983930300095,0.656916535999399,-0.44359363111564765,-1.2581104870458208,-0.5719842097096732
2026,1238,12.0,21.0,0.0,33.0,0.364,-13.5,-3.6,14.0,19.0,0.0,33.0,0.424,-13.5,-3.6,16.0,16.0,1.0,33.0,0.5,0.5,4.2,-0.8584827400660582,1.041790278827867,0.0,0.45657539614461057,-0.9209890026014392,-2.363553410729948,-1.8933872828552092,-0.4655057473705249,1.4217103877134432,-0.6182533646242511,1.1915185754520554,-0.9129690915172131,-2.363553410729948,-1.8933872828552092,0.28435196997444845,0.14771259796318156,2.022472261123759,1.1840879408664517,0.07234229785365451,-0.07317316986613838,1.188177675446129,-1.547034994428112,0.518801079692517
2026,1239,12.0,20.0,0.0,32.0,0.375,-0.3,-1.3,12.0,18.0,0.0,30.0,0.4,-0.3,-1.3,12.0,18.0,0.0,30.0,0.4,0.6,1.4,-0.8584827400660582,0.8529851885735613,0.0,-0.348497162274635,-0.8561715501404885,-0.32455533862536423,-0.6820638382911579,-1.2010451317438653,1.0409882369317802,-0.6182533646242511,-0.49633762133966475,-1.2022344720760518,-0.32455533862536423,-0.6820638382911579,-1.0679407862558283,0.8258899345236995,-0.39786339563090345,-0.4975933759283146,-1.0174199273458437,1.016512958291379,0.25573692883939947,-0.7137745826064197,-0.5080211395135767
2026,1240,15.0,17.0,0.0,32.0,0.469,4.3,-0.1,13.0,15.0,1.0,29.0,0.46399999999999997,4.3,-0.1,17.0,11.0,1.0,29.0,0.607,0.39299999999999996,0.4,-0.33826215325237047,0.28656991781064467,0.0,-0.348497162274635,-0.30227695638327323,0.3860045955928996,-0.05006899764904416,-0.8332754395571951,-0.10117821541320905,1.1447347454370898,-1.0589563536035713,-0.4308601239191479,0.3860045955928996,-0.05006899764904416,0.6224251590320177,-1.5477307434381133,2.022472261123759,-1.0581538148599035,1.2383878788171176,-1.2391373269946826,-0.07727762352014678,-0.06463837417395675,0.7122340951088466
2026,1241,18.0,15.0,0.0,33.0,0.546,0.7,-0.5,13.0,19.0,0.0,32.0,0.406,0.7,-0.5,15.0,16.0,1.0,32.0,0.484,0.516,3.4,0.18195843356131725,-0.09104026269796649,0.0,0.45657539614461057,0.1514452108433823,-0.17008578770835037,-0.26073394452974874,-0.8332754395571951,1.4217103877134432,-0.6182533646242511,0.6288998431881486,-1.1299181269363419,-0.17008578770835037,-0.26073394452974874,-0.05372121908312074,0.14771259796318156,2.022472261123759,0.623527501934863,-0.10201965817826539,0.1011766106390646,0.921766033558492,-0.21965442046372233,0.3076210756473177
